category,query,target_page,secondary_page,expected_answer_should_mention,engine,test_date,result_status,cited_url,notes,next_action
Failure modes,semantic loss in AI workflows,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/concepts/agentic-lifecycle-governance/,"loss of intent, constraints, responsibility, evidence across handoffs",ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,semantic loss in AI workflows,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/concepts/agentic-lifecycle-governance/,"loss of intent, constraints, responsibility, evidence across handoffs",Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,semantic loss in AI workflows,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/concepts/agentic-lifecycle-governance/,"loss of intent, constraints, responsibility, evidence across handoffs",Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,semantic loss in AI workflows,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/concepts/agentic-lifecycle-governance/,"loss of intent, constraints, responsibility, evidence across handoffs",Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,untraceable AI agent action,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,evidence chain; trace; replay; dispute,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,untraceable AI agent action,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,evidence chain; trace; replay; dispute,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,untraceable AI agent action,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,evidence chain; trace; replay; dispute,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,untraceable AI agent action,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,evidence chain; trace; replay; dispute,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,untraceable AI agent action,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,evidence chain; trace; replay; dispute,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,untraceable AI agent action,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,evidence chain; trace; replay; dispute,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,untraceable AI agent action,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,evidence chain; trace; replay; dispute,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,untraceable AI agent action,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,evidence chain; trace; replay; dispute,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,untraceable AI agent action,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,evidence chain; trace; replay; dispute,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,AI agent rollback failure,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,rollback state; remediation closure,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,AI agent rollback failure,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,rollback state; remediation closure,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,AI agent rollback failure,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,rollback state; remediation closure,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,AI agent rollback failure,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,rollback state; remediation closure,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,AI agent rollback failure,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,rollback state; remediation closure,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,AI agent rollback failure,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,rollback state; remediation closure,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,AI agent rollback failure,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,rollback state; remediation closure,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,AI agent rollback failure,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,rollback state; remediation closure,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,AI agent rollback failure,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,rollback state; remediation closure,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,human-in-the-loop failure in multi-agent systems,https://www.jearonwong.com/governance/human-role-responsibility-mapping/,https://www.jearonwong.com/playbooks/human-role-to-mas-responsibility/,human role vs agent role; owner mapping,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,human-in-the-loop failure in multi-agent systems,https://www.jearonwong.com/governance/human-role-responsibility-mapping/,https://www.jearonwong.com/playbooks/human-role-to-mas-responsibility/,human role vs agent role; owner mapping,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,human-in-the-loop failure in multi-agent systems,https://www.jearonwong.com/governance/human-role-responsibility-mapping/,https://www.jearonwong.com/playbooks/human-role-to-mas-responsibility/,human role vs agent role; owner mapping,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,human-in-the-loop failure in multi-agent systems,https://www.jearonwong.com/governance/human-role-responsibility-mapping/,https://www.jearonwong.com/playbooks/human-role-to-mas-responsibility/,human role vs agent role; owner mapping,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,human-in-the-loop failure in multi-agent systems,https://www.jearonwong.com/governance/human-role-responsibility-mapping/,https://www.jearonwong.com/playbooks/human-role-to-mas-responsibility/,human role vs agent role; owner mapping,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,human-in-the-loop failure in multi-agent systems,https://www.jearonwong.com/governance/human-role-responsibility-mapping/,https://www.jearonwong.com/playbooks/human-role-to-mas-responsibility/,human role vs agent role; owner mapping,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
